,MAE,SMAPE
tourism_quarterly_dataset.tsf_T95.csv,6611.521591504235,49.00137171400801
tourism_quarterly_dataset.tsf_T42.csv,1011.523131291828,39.26269490983707
tourism_quarterly_dataset.tsf_T116.csv,11527.131214349794,46.412500857963515
tourism_quarterly_dataset.tsf_T102.csv,1508.4665026296232,19.079414373733535
tourism_quarterly_dataset.tsf_T56.csv,13242.037752505983,15.097660759648091
tourism_quarterly_dataset.tsf_T114.csv,30695.74097667562,47.2523096003042
tourism_quarterly_dataset.tsf_T40.csv,1371.1315652666747,16.660260440355476
tourism_quarterly_dataset.tsf_T54.csv,28731.948410584988,19.960910612094942
tourism_quarterly_dataset.tsf_T100.csv,144076.56491082636,19.61951808352271
tourism_quarterly_dataset.tsf_T128.csv,4325.708356439406,23.54644204518419
