,MAE,SMAPE,RMSE
m3_quarterly_dataset.tsf_T289.csv,22.11590130452831,0.38993612497248525,31.278726717994527
m3_quarterly_dataset.tsf_T538.csv,174.54609882083892,3.70496810816604,206.3612494949297
m3_quarterly_dataset.tsf_T510.csv,466.2785797522646,12.448456291851956,508.8406143536985
m3_quarterly_dataset.tsf_T276.csv,735.9572977306944,15.079588133608672,771.7055708416265
m3_quarterly_dataset.tsf_T262.csv,197.46643871646899,3.8003409443330822,235.04996089683382
m3_quarterly_dataset.tsf_T504.csv,51.017712448312395,0.9569756762087759,62.18683219906691
m3_quarterly_dataset.tsf_T15.csv,161.7508143043777,3.1653144505876254,237.54759168510833
m3_quarterly_dataset.tsf_T712.csv,37.07095433682051,0.7906717054282788,42.014392382909435
m3_quarterly_dataset.tsf_T706.csv,102.78991082279845,1.9588644116561196,107.70097863308519
m3_quarterly_dataset.tsf_T29.csv,336.9782722561088,14.373610485017611,391.93298862592917
m3_quarterly_dataset.tsf_T699.csv,15.35464933948359,0.26196682650647646,16.24095142047472
m3_quarterly_dataset.tsf_T128.csv,557.6106563773318,8.619968547594713,635.9465120989604
m3_quarterly_dataset.tsf_T100.csv,983.4071998790906,11.82659227913523,1226.90547824028
m3_quarterly_dataset.tsf_T666.csv,413.8141969037284,5.581518696047632,540.8874127131386
m3_quarterly_dataset.tsf_T672.csv,306.3485580443995,11.533128990807963,391.00469594415006
m3_quarterly_dataset.tsf_T114.csv,316.9643994714249,6.244474272429061,348.9887139419801
m3_quarterly_dataset.tsf_T458.csv,580.8334547532867,9.403917001171502,661.7314574764531
m3_quarterly_dataset.tsf_T464.csv,162.78412637610123,1.825994136907777,189.44163058125875
m3_quarterly_dataset.tsf_T302.csv,19.089679370351924,0.3213886400829554,21.551966668344676
m3_quarterly_dataset.tsf_T316.csv,27.559501041838043,0.47931858467761074,32.08297712751552
m3_quarterly_dataset.tsf_T470.csv,214.38318641795922,2.300594222846268,236.5789853189688
m3_quarterly_dataset.tsf_T317.csv,69.76364561043998,1.1160536766592912,88.96462196014069
m3_quarterly_dataset.tsf_T471.csv,21.453382842135657,0.3863796122164744,30.251028954938665
m3_quarterly_dataset.tsf_T465.csv,35.24305474397014,0.517753526420458,40.27551549313325
m3_quarterly_dataset.tsf_T303.csv,54.87167769904487,0.9105837647548298,68.02302221867153
m3_quarterly_dataset.tsf_T459.csv,635.288048071343,10.722004491810823,755.3931496788391
m3_quarterly_dataset.tsf_T673.csv,353.3098202157767,5.021961255414225,455.2136726202282
m3_quarterly_dataset.tsf_T115.csv,887.5668084645265,13.072206043403622,1053.329704247355
m3_quarterly_dataset.tsf_T101.csv,810.3415235432798,11.825048109191226,1088.2670195668886
m3_quarterly_dataset.tsf_T667.csv,377.94990877320964,5.735151509155246,464.6335737516171
m3_quarterly_dataset.tsf_T129.csv,212.37864021061745,3.3466632555546054,225.52668436002187
m3_quarterly_dataset.tsf_T698.csv,402.4271714419288,9.400374137112424,559.7298971963866
m3_quarterly_dataset.tsf_T28.csv,311.15008173604866,4.6482336050113,404.8620428013187
m3_quarterly_dataset.tsf_T707.csv,94.61258185356903,2.0874921172743535,108.45153297344982
m3_quarterly_dataset.tsf_T713.csv,46.83554074169557,1.015910921735955,52.124641408787014
m3_quarterly_dataset.tsf_T14.csv,59.22270859795357,1.5346262447344365,65.27287860194996
m3_quarterly_dataset.tsf_T263.csv,213.59803420312892,5.634646059164224,298.7925657879516
m3_quarterly_dataset.tsf_T505.csv,402.24706573632017,11.946159401086373,437.98039061911567
m3_quarterly_dataset.tsf_T511.csv,204.03322612375464,3.7590945367004744,238.96071586570238
m3_quarterly_dataset.tsf_T277.csv,881.0155050885022,14.080514008957449,1149.182309963724
m3_quarterly_dataset.tsf_T539.csv,234.50282808419655,4.298828530916422,264.42547268343736
