,MAE,SMAPE
tourism_yearly_dataset.tsf_T160.csv,12251.570861501483,4.689569812555914
tourism_yearly_dataset.tsf_T174.csv,204691.6739833482,3.9000029937813063
tourism_yearly_dataset.tsf_T148.csv,594.6455484388099,14.353253832264583
tourism_yearly_dataset.tsf_T362.csv,463.6051201071802,8.000551021363938
tourism_yearly_dataset.tsf_T404.csv,131.75538314733612,11.622260136989448
tourism_yearly_dataset.tsf_T410.csv,992.4618409693563,5.5258282891303585
tourism_yearly_dataset.tsf_T376.csv,7086.997091552829,17.35635130194409
tourism_yearly_dataset.tsf_T438.csv,115.30881940368357,22.735049983251983
tourism_yearly_dataset.tsf_T389.csv,526.513493542628,21.408165053625883
tourism_yearly_dataset.tsf_T216.csv,588.2091027680223,6.06843125738276
tourism_yearly_dataset.tsf_T202.csv,3741.1062692398605,12.754177068201804
tourism_yearly_dataset.tsf_T58.csv,65312.61151369467,12.171574953999814
tourism_yearly_dataset.tsf_T70.csv,193856.74409695514,5.426023694290007
tourism_yearly_dataset.tsf_T64.csv,30998.41253080836,18.123362539318162
tourism_yearly_dataset.tsf_T65.csv,18382.577278296405,9.303786143444674
tourism_yearly_dataset.tsf_T71.csv,154999.5431762898,4.400506464195898
tourism_yearly_dataset.tsf_T59.csv,83134.27852310745,12.454590905012104
tourism_yearly_dataset.tsf_T203.csv,5731.4970177852165,15.752968748200123
tourism_yearly_dataset.tsf_T217.csv,316.05143027803086,6.101071902180471
tourism_yearly_dataset.tsf_T388.csv,246.3025588724237,4.956692992046328
tourism_yearly_dataset.tsf_T439.csv,112.69138917407474,11.383555228888463
tourism_yearly_dataset.tsf_T411.csv,330.86961541911205,9.524914308165565
tourism_yearly_dataset.tsf_T377.csv,721.0701743777499,6.016942464649957
tourism_yearly_dataset.tsf_T363.csv,155.96193991989307,16.543068241449124
tourism_yearly_dataset.tsf_T405.csv,510.8979401264205,6.5522405208907815
tourism_yearly_dataset.tsf_T149.csv,468.89254631890554,9.924130934775949
tourism_yearly_dataset.tsf_T175.csv,50720.28721439125,11.46744805307315
tourism_yearly_dataset.tsf_T161.csv,11367.968902384795,6.975508839612266
tourism_yearly_dataset.tsf_T177.csv,10612.101564231654,15.09862406361274
tourism_yearly_dataset.tsf_T163.csv,14690.123270289003,14.618519134758742
tourism_yearly_dataset.tsf_T188.csv,15804.955443854871,4.46488621054866
tourism_yearly_dataset.tsf_T375.csv,5753.213859134994,4.98820295564764
tourism_yearly_dataset.tsf_T413.csv,65.10444319182095,5.782023585555298
tourism_yearly_dataset.tsf_T407.csv,364.02155593487595,6.366636740219832
tourism_yearly_dataset.tsf_T361.csv,1835.2329231917495,12.828411607557465
tourism_yearly_dataset.tsf_T349.csv,100.96985349067926,15.518576163727253
tourism_yearly_dataset.tsf_T201.csv,1083.2022400901271,4.656899081190681
tourism_yearly_dataset.tsf_T98.csv,472525.7233201545,4.461815589110549
tourism_yearly_dataset.tsf_T215.csv,769.8839125978926,5.01089819535875
tourism_yearly_dataset.tsf_T229.csv,4647.332714561247,4.128226967212123
tourism_yearly_dataset.tsf_T67.csv,298862.3977259171,7.412578833041944
tourism_yearly_dataset.tsf_T73.csv,0.15427419981988164,9.87745272379487
tourism_yearly_dataset.tsf_T72.csv,0.09761525070281836,5.8131941585968265
tourism_yearly_dataset.tsf_T66.csv,3956496.2884286568,7.012828087073934
tourism_yearly_dataset.tsf_T228.csv,40106.32255765225,5.854626887915373
tourism_yearly_dataset.tsf_T214.csv,5696.054653884802,12.642724417354657
tourism_yearly_dataset.tsf_T200.csv,1017.8333830243786,8.436146389076397
tourism_yearly_dataset.tsf_T99.csv,150.3037077280685,6.36429350574954
tourism_yearly_dataset.tsf_T348.csv,163.34078361718866,77.9604876804351
tourism_yearly_dataset.tsf_T406.csv,768.5031401341852,9.480294307521522
tourism_yearly_dataset.tsf_T360.csv,15703.893083254856,10.204886933949831
tourism_yearly_dataset.tsf_T374.csv,1781.3686661043212,15.990547116363189
tourism_yearly_dataset.tsf_T412.csv,308.20436113846637,7.6116311351417485
tourism_yearly_dataset.tsf_T189.csv,5463.516356192548,5.944264153387469
tourism_yearly_dataset.tsf_T162.csv,2300.9511349411623,2.6378164593320386
tourism_yearly_dataset.tsf_T176.csv,44850.204501431224,8.308039268839826
tourism_yearly_dataset.tsf_T172.csv,11938.86749107806,2.764181395664492
tourism_yearly_dataset.tsf_T166.csv,27159.49088388945,11.977234511771938
tourism_yearly_dataset.tsf_T199.csv,515.4627112901284,5.126349220364891
tourism_yearly_dataset.tsf_T358.csv,685.573507379002,9.644441570350304
tourism_yearly_dataset.tsf_T416.csv,4031.3523509949227,7.03238630852294
tourism_yearly_dataset.tsf_T370.csv,1287.3964768633123,5.06967561776553
tourism_yearly_dataset.tsf_T364.csv,542.1395155067721,11.258205857268605
tourism_yearly_dataset.tsf_T402.csv,233.58371381502175,12.398565395769575
tourism_yearly_dataset.tsf_T238.csv,6991.770614029156,12.859569560760292
tourism_yearly_dataset.tsf_T204.csv,7149.618634721085,7.872804730114102
tourism_yearly_dataset.tsf_T210.csv,50774.64343301987,4.816473921293464
tourism_yearly_dataset.tsf_T89.csv,0.039992899377124545,5.394898427531039
tourism_yearly_dataset.tsf_T62.csv,94741.18564519747,19.741989935152265
tourism_yearly_dataset.tsf_T76.csv,0.03498919384586093,3.21823309935662
tourism_yearly_dataset.tsf_T77.csv,0.027000930623605018,4.1084267317920515
tourism_yearly_dataset.tsf_T63.csv,12325.294739421923,5.754518480509167
